document_index,similarity_score,comment
3331,0.13300028371193526,hamurdan yapılan bir yemek
3332,0.0,bit
3333,0.0,kendisini ilgilendirmeyen işlerle uğraşan
3334,0.0,beyaz top lahana
3335,0.0,kapuska
3336,0.0,i̇bibik kuşu
3337,0.0,basit bağ evi kulübe
3338,0.0,eski ayakkabı
3339,0.0,hayvan pisliği gübre
3340,0.0,hamur teknesinin altına konan deri altlık
3341,0.0,tuvalet
3342,0.0,dişsiz çirkin
3343,0.0,meyve artığı
3344,0.0,sıra
3345,0.0,su kabağından yapılan ta
3346,0.0,sıpa
3347,0.0,melez
3348,0.0,kızılcık
3349,0.0,küçük sabun
3350,0.0,kestane kebap
3351,0.16680131255621553,yabani üzüm
3352,0.0,manda
3353,0.0,serçeden küçük kuş saka kuşu
3354,0.0,balta bıçak bileği taşı
3355,0.0,tavşan avcısı kısa boylu bir köpek türü
3356,0.0,tahtadan yapılmış kova
3357,0.0,saç ekmeği pişirirken çevirmeye yarayan alet
3358,0.0,küçük oturak
3359,0.0,araziye akıtılan suyla ince toprak gelmesi
3360,0.0,kaba kırıcı insan
3361,0.0,ıslak
3362,0.0,sedir
3363,0.0,kapı kolu
3364,0.0,yanmış kömür
3365,0.0,büyük su tası
3366,0.0,topaç
3367,0.0,acı olmamış meyve
3368,0.0,kağnının tekerlek bağlantısını sağlayan parça
3369,0.0,küçük çapa
3370,0.0,halka bilezik
3371,0.0,uzun ağaç kereste
3372,0.0,merdiven
3373,0.0,bilmece
3374,0.0,çivi
3375,0.0,yumurta kıyma ıspanak patates kullanılarak yapılan bir yemek
3376,0.0,küçük domates soğan yemeği
3377,0.0,cimri
3378,0.0,yeni doğmuş köpek yavrusu
3379,0.0,traktör
3380,0.0,hayvan bağırsağı
3381,0.0,yumruk
3382,0.0,seccade
3383,0.0,kadın tellak
3384,0.0,nezle
3385,0.0,asap
3386,0.0,övenderenin ucundaki çivi
3387,0.0,felç inme
3388,0.0,hamur açmaya yarayan alet oklava
3389,0.0,ekin biçmeye yarayan hilal şeklinde saplı alet
3390,0.0,öküzleri idare etmede kullanılan değnek
3391,0.0,yanan odun parçası alet
3392,0.09788282893490981,bebeğin beşikte altına konan toprak
3393,0.0,gökkuşağı
3394,0.0,köpek
3395,0.0,hamur parçalamaya yarayan alet
3396,0.0,koyun sürüsünün gece otlatılması
3397,0.0,i̇shal
3398,0.0,çamura batmak
3399,0.0,türkü
3400,0.0,kirli yırtık elbiseli sünepe
3401,0.0,cimri
3402,0.0,uzun ince sopa
3403,0.0,fasulye
3404,0.0,bayat ekmek et suyuyla yapılan bir yemek
3405,0.0,öfke kapris
3406,0.1440100069796978,nişasta şeker sıcak su yapılan bir çocuk yiyeceği
3407,0.0,küçük ahır penceresi
3408,0.0,adi kumaştan yapılmış havlu
3409,0.0,basma benzeri bez
3410,0.0,yuvarlak kalın sac ekmeği
3411,0.0,yuvarlak kalın sac ekmeği
3412,0.0,şüphelenme huylanma
3413,0.0,küçük tavuk kümesi
3414,0.0,cimri
3415,0.0,üçayaklı demir
3416,0.0,hayvan gübresinin depolandığı yer gübrelik
3417,0.0,deri ayakkabı
3418,0.0,kaçmak
3419,0.0,kuyruk sokumu
3420,0.0,kiremitten su borusu
3421,0.0,dövülmüş nohut şeker karışımı yapılan bir tatlı
3422,0.0,başa örtülen çarşaf
3423,0.0,sac ekmeğini pişirirken çevirmeye yarayan alet
3424,0.0,çiftçi
3425,0.0,ocakta üzerine kap konulan üçayaklı demir eşya
3426,0.0,eşek sidiği
3427,0.0,ceket
3428,0.0,başıboş gezen sahipsiz köpek
3429,0.0,turp sebzelerin içinin boş olması
3430,0.0,büyük tatlı börek dilimi
3431,0.0,değirmen oluğu
3432,0.0,yanlış
3433,0.0,koşmak
3434,0.0,eşek sineği
3435,0.0,kendinde olmayan
3436,0.0,bulgur dövülen büyük değirmen taşı
3437,0.0,kısırlaştırılmış erkek keçi
3438,0.0,köy sığır çobanı
3439,0.0,bulaşık belalı
3440,0.0,beleşçi yancı
3441,0.0,bit yumurtası
3442,0.0,küçük bakraç
3443,0.0,ekinin yeni bitmiş hali
3444,0.0,semiz otu
3445,0.0,termos
3446,0.0,bulgur dövülen içi çukur taş
3447,0.0,eşeğin iyi nefes alamaması
3448,0.0,ekinin saman dane karışımı
3449,0.0,tanesi alınmış mısır koçanı
3450,0.0,topaç
3451,0.0,çevirme yapılırken kaz kuzunun ortasına takılan demir ağaç sopa
3452,0.0,semaver demlik oluşan kireç
3453,0.0,bulaşık bezi
3454,0.0,sütlaç
3455,0.0,kapı tokmağı
3456,0.0,donsuz
3457,0.0,patlıcan oturtması
3458,0.0,kaz ördek yavrusu
3459,0.0,şımarmak
3460,0.0,bir yaşındaki dişi koyun
3461,0.0,şımarık
3462,0.0,şaşırmış yaptığını bilmeyen
3463,0.0,övünme
3464,0.0,uzun bacaklı tavşan avcısı bir köpek türü
3465,0.0,sürekli sataşma
3466,0.0,semaverde demliğin konulduğu yer
3467,0.0,sahur
3468,0.0,raf sergen
3469,0.0,ata iki kişi binince ikinci kişinin oturduğu yer
3470,0.0,sarmalık üzüm yaprağı
3471,0.0,ekin yığını
3472,0.0,arazi düzleme tohum kapatmada kullanılan alet
3473,0.0,genizden konuşan
3474,0.0,sinirli kişi
3475,0.0,ekin ot biçmeye yarayan ağzı uzun alet
3476,0.0,tay
3477,0.0,alıngan çabuk küsen
3478,0.0,şişman kısa boylu
3479,0.0,çamaşır yıkama sopası
3480,0.0,yaşına değmemiş erkek kuzu
3481,0.0,i̇nce bulgurdan yapılmış pilav
3482,0.0,hindi
3483,0.0,çene
3484,0.0,uzun
3485,0.0,sapları birbirine bağlanmış meyve demeti
3486,0.0,ekmek yaparken hamur yapışmasın kullanılan un
3487,0.0,buğdaydan yapılan tatlı
3488,0.0,nişanlı
3489,0.0,elbise giysi
3490,0.0,baykuş
3491,0.0,leş
3492,0.0,paylaşma taksim
3493,0.0,ateş pişmiş taze mısır
3494,0.0,güvercin yavrusu
3495,0.0,kürek şeklinde ucu parmaklı harman aleti
3496,0.0,bunama
3497,0.0,sulu salçalı et yemeği
3498,0.0,hayvanlar un kepek karışımı hazırlanan sulu yem
3499,0.0,yengec
3500,0.0,aksi kişi
3501,0.0,tekrar tekrar söyleme
3502,0.0,başörtüsü bağlama şekli
3503,0.0,bit yumurtası
3504,0.0,yoğurt sütten yağ çıkarmak kullanılan
3505,0.0,trabzon hurması
3506,0.0,kertenkele
3507,0.0,yıl doğuran hayvan söylenir
3508,0.0,şaşı
3509,0.0,yufka i̇nce
3510,0.0,saklambaç oyunu
3511,0.0,saklambaç oyunu
3512,0.0,çamaşırlık
3513,0.0,gebe
3514,0.0,yatak konulan dolap
3515,0.0,başıboş gezen sahipsiz köpek
3516,0.0,halde
3517,0.13384037180734915,yemeklik tahıl
3518,0.0,leylak çiçeği
3519,0.0,salatalık
3520,0.0,sonra
3521,0.0,hasta
3522,0.0,evin alt katındaki odalara açılan genişçe alan
3523,0.0,ayçiçeği
3524,0.0,kaplumbağa
3525,0.0,raf
3526,0.0,testere
3527,0.0,bayanların erkeklere hitap şekli
3528,0.0,orman
3529,0.0,çekiç
3530,0.0,sincap
3531,0.0,bir kuş türü su kuşu
3532,0.0,tütün kuruturken kapıları dayamak kullanılan yaklaşık iki metre
3533,0.0,etek
3534,0.0,gömlek
3535,0.0,domates
3536,0.0,grip hastalığı
3537,0.0,kedi köpek yavrusu
3538,0.0,kadınlarda bir baş örtme şekli
3539,0.0,önlük
3540,0.0,gamsız kedersiz boş gezen
3541,0.0,mantar
3542,0.0,tahterevalli
3543,0.0,küçük kertenkele
3544,0.0,evin ikinci katı
3545,0.0,tütün kapılarının konulduğu kapalı yer
3546,0.0,evin ön bahçesi avlu
3547,0.0,ahır
3548,0.0,i̇pe asılmış kurutulmuş tütün bağı
3549,0.0,yenge
3550,0.0,çitlembik
3551,0.0,tarla sınırını birbirinden ayıran yükseklik
3552,0.0,mısır sapı kesildikten sonra toprakta kalan kısım anız
3553,0.0,tütün hevenklerinin asıldığı kanca askı
3554,0.0,yemek yerken sininin altına konan kasnak
3555,0.0,baykuş
3556,0.0,havlu
3557,0.0,çocuk
3558,0.1904619024429004,ağaç dallarını tutan uç kısım
3559,0.0,mısır taneleri yendikten sonra kalan kısım
3560,0.0,fındık ağaç dallarıyla örülmüş içine mısır konan ambar
3561,0.0,çocuk bezi
3562,0.0,patates
3563,0.0,koyunların yattığı yer
3564,0.0,kertenkele
3565,0.0,kadınların kullandığı bir hitap şekli
3566,0.12368406446239688,sini
3567,0.0,tuvalet
3568,0.0,duvar içine gömme dolap
3569,0.0,kötü kötülüğü örnek
3570,0.0,saç örgüsü
3571,0.0,elbise
3572,0.0,su tası
3573,0.0,sokak
3574,0.0,kadınların dışarıda giydiği siyah renkli uzun giyecek
3575,0.0,kurumuş mısırların depolandığı ambar biçimli yapı
3576,0.0,i̇lk
3577,0.0,beyaz tülbent
3578,0.0,çivi
3579,0.0,taflan
3580,0.0,hayvanların su içtiği yalak
3581,0.0,teyze
3582,0.0,uzakta görülen bir yer eşyayı göstermek söz
3583,0.0,yengeç
3584,0.0,hayvanların yemlerinin döküldüğü yer yemlik
3585,0.0,üzerinde yufka hamuru açılan tahta
3586,0.0,lastik ayakkabı
3587,0.0,hafif
3588,0.0,kilim
3589,0.0,kurumuş mısır sapı
3590,0.0,semizotu
3591,0.0,kar yağdığında kızakla kayılan yer
3592,0.0,tütün zifti
3593,0.0,sadece tütün kıyarken dizerken giyilen giysi
3594,0.0,güzel
3595,0.0,tövbe olsun
3596,0.0,gari anlamında
3597,0.0,haşhaşlı gözleme
3598,0.0,tarhana
3599,0.0,odun sobası
3600,0.0,geliyorum
3601,0.0,gidiyorum
3602,0.0,yapıyorum
3603,0.0,kesiyorum bunun birçok örnekle çoğaltılabilir
3604,0.0,biber
3605,0.0,patates
3606,0.0,ramazan
3607,0.0,hüseyin
3608,0.0,kaynana
3609,0.0,şerife
3610,0.0,i̇brahim• gııııııı bayanlara seslenmek amacıyla söylenir
3611,0.0,erkeklere hitap seslenmek amacıyla söylenir
3612,0.0,çocuk
3613,0.0,patlıcan
3614,0.0,kestane
3615,0.0,kayınpeder
3616,0.0,leğen
3617,0.0,sofra
3618,0.0,yer sofrasının altına serilen örtüyaygı
3619,0.0,hindi
3620,0.0,mezarlık
3621,0.0,çağırmak
3622,0.0,keçi
3623,0.0,gelmiyormusunuz burdaki n harfi damaktan vurgulanacak
3624,0.0,kaldırımcı yol işi yapan ustalara denir tepecikte ata mesleğidir
3625,0.0,teyze
3626,0.0,elindeki onu anlamında söylenir
3627,0.0,napıyorsun haber nasılsın anlamında kullanılır
3628,0.0,kadar
3629,0.0,tartıverecekmisin
3630,0.0,öyle bir kelimedir açıklaması dahi zordur bazen yakın erkek akrabalara
3631,0.0,yukarudakinin değişiği
3632,0.0,kadar
3633,0.0,i̇tele i̇tekle
3634,0.0,var
3635,0.0,birazdanbiraz sonra
3636,0.0,esmer yüzlü
3637,0.0,sarı saçlısarışınlara renkli gözlülere denir
3638,0.0,hükümet
3639,0.0,şimdiki
3640,0.0,köy
3641,0.0,kolay
3642,0.0,kütahya
3643,0.0,fırlatmakileriye atmak
3644,0.0,hareket etdavran anlamında
3645,0.0,seslenmişçağırmış
3646,0.0,oralara
3647,0.0,buralara
3648,0.0,buraya gel
3649,0.0,sessiz ol sus anlamında
3650,0.0,vallaha bak bir sözdür genelde bayanlar kullanır
3651,0.0,bir tuhaf
3652,0.0,ekşi
3653,0.0,ayçiçeğiçekirdek
3654,0.0,taa orada
3655,0.0,sıcak
3656,0.0,i̇şte
3657,0.0,fakat
3658,0.0,kavga etmek
3659,0.0,cezakülfet
3660,0.0,razı olmak
3661,0.0,yavantuzsuz
3662,0.0,gevşek i̇şe yaramaz
3663,0.0,öylece kalakalmak
3664,0.0,göğüs gövde
3665,0.0,örtünmek
3666,0.0,zilçan
3667,0.0,çaputbez
3668,0.0,mendil yada bezden torba
3669,0.0,gelin hediye bohçası
3670,0.0,şeytancin
3671,0.0,eninde sonundanasıl olsa
3672,0.0,üşenmek
3673,0.0,kenara çekil
3674,0.0,hevesmerak
3675,0.0,olgunlaşmamışçiğ
3676,0.0,şimdi
3677,0.0,hafif
3678,0.0,şaka
3679,0.0,gevşemek
3680,0.0,aksi yaramazafacan çocuk
3681,0.0,minnettenezzül
3682,0.0,arasın yokmevcut değil
3683,0.0,yumruk
3684,0.0,büyükbaş hayvanların insanı boynuzuyla iteklemesi
3685,0.0,tahıl ölçeği
3686,0.0,havlu eskiler derdigençler pek bilmez
3687,0.0,elbise
3688,0.0,yatak yorganın yığıldığı dolap yer
3689,0.0,uyumak
3690,0.0,amca yeni nesiller artık emmi hitabını kullanmıyor
3691,0.0,koyuverbırakıver
3692,0.0,bakayım
3693,0.0,tartıverecekmisin pazarda
3694,0.0,alıverecekmisiniz
3695,0.0,açıverecekmisiniz
3696,0.0,olacak
3697,0.0,kadar
3698,0.0,mustafa
3699,0.0,sağdıç
3700,0.0,şımarmak
3701,0.0,patlıcan
3702,0.0,güveç
3703,0.0,konuşmadan bön bön bakana denir
3704,0.0,bir işi beceremeyene denir
3705,0.0,sarımsak
3706,0.0,eskiden kadınların başlarına giydiği koyu renkli bir çeşit yöresel örtü
3707,0.0,entarigömlek
3708,0.0,buzağı
3709,0.0,manda yavrusu
3710,0.0,katık kurutulmuş yoğurt eski geleneksel yiyeceklerden
3711,0.0,elma
3712,0.0,yıkamak
3713,0.0,traş ettirmek
3714,0.0,sahur vakti ramazanda
3715,0.0,paylaşmak
3716,0.0,aşırılığı ifade etmek ünlem sözü
3717,0.0,biçilen buğdayın tarlada kalan köklü sapı
3718,0.0,tarla sınırı
3719,0.0,bugün
3720,0.0,beraber
3721,0.0,otururarak hafif yan yatmakyana yuvarlanmak
3722,0.0,basmadan yapılan kadın elbisesi
3723,0.0,kara siyah
3724,0.0,boğaz kursak
3725,0.0,gönlüm
3726,0.0,salgın hastalıkkenar
3727,0.0,karanlık
3728,0.0,kin
3729,0.0,hadi göreyim
3730,0.0,hani
3731,0.0,toprak kirası
3732,0.0,büyük sepet
3733,0.0,kıtaz
3734,0.0,allerji
3735,0.0,büyük gözenekli elek
3736,0.0,buğday ölçülen kilo alan kab
3737,0.0,ucu eğri sivri olan bıçak
3738,0.0,sırta giyilen kısa elbise
3739,0.0,
3740,0.0,kilenin sekizde birini ifade eden ölçü kabı
3741,0.0,temizlemek
3742,0.0,bot
3743,0.0,atkı dolak düğünlerde damat şağdıcın omzuna takılır
3744,0.0,önlükmendil
3745,0.0,koşmak
3746,0.0,sofrada üzerine yemek konulan geniş yuvarlaktepsi
3747,0.0,bisiklet
3748,0.0,ondan dolayı ben farketmiştim zaten anlamında
3749,0.0,saçlı dağınık kafa
3750,0.0,sebzeyeşillik yiyecek
3751,0.0,yaşında keçi yavrusu
3752,0.0,cansızhareketsiz
3753,0.0,palto
3754,0.0,oh olsunmüstehaktır ona
3755,0.0,koca kafalı kafası büyük olan anlamında
3756,0.0,misketbilye
3757,0.0,coca cola nın yöresel tabiri
3758,0.0,sade gazoz
3759,0.0,bisküi
3760,0.0,emi tembih sözü
3761,0.0,şişkoşişman
3762,0.0,ağır davrananbeceriksiz
3763,0.0,çay demliğisu demliği anlamında
3764,0.0,köy korucusu
3765,0.0,vasıtaaraç
3766,0.0,çay koymak başka yörelerde çay dökmekte denir
3767,0.0,ağabey
3768,0.0,karışık
3769,0.0,çingene
3770,0.0,yeni
3771,0.0,biraz azıcık
3772,0.0,acı duymak
3773,0.0,kapı kilidi anahtar
3774,0.0,bari
3775,0.0,kesik süt
3776,0.0,yakında
3777,0.0,ahraz dilsiz
3778,0.0,baston
3779,0.0,tümü
3780,0.0,tahıl eleyen kimselere verilen isim
3781,0.0,tepsi
3782,0.0,bundan kötü
3783,0.0,bilerek kasten
3784,0.0,ağaçta iki dalın birleştiği yer
3785,0.0,tahıl satılan yer
3786,0.0,birşeyin bozulması
3787,0.0,çarşamba
3788,0.0,çirkin
3789,0.0,asma
3790,0.0,esas öz
3791,0.0,günlük hayatta kişinin üzerine giydiği elbise
3792,0.0,akşam
3793,0.0,atkı boyun bağı
3794,0.0,hediyelik eşya
3795,0.0,evli kadın
3796,0.0,hanım karı
3797,0.0,doğacak bebeklere sağlıklı doğması söylenen söz
3798,0.0,yakışmayan uymayan
3799,0.0,bir yılık tarım işçisi
3800,0.0,bana
3801,0.0,maydonoz
3802,0.0,patlıcan
3803,0.0,sancımak
3804,0.0,beraber
3805,0.0,çatı katı
3806,0.0,sabit merdiven
3807,0.0,pekmezin kurutulmasıyla yapılan bir tür tatlı
3808,0.0,pazarlık
3809,0.0,biraz önce
3810,0.0,vermek yöremizdeki abdalların kullandığı söz
3811,0.0,bayram alınan kıyafet
3812,0.0,sacta pişirilen ekmek
3813,0.11025752448825404,biçar çaresiz
3814,0.0,bedava
3815,0.0,kirli suların aktığı kanal
3816,0.0,boş gezen serseri
3817,0.0,sıkıştırmak
3818,0.0,sadece
3819,0.0,böyle
3820,0.0,testere
3821,0.0,geçen sene
3822,0.0,geçen seneki
3823,0.0,bir kere
3824,0.0,bir lokma
3825,0.0,
3826,0.0,bir
3827,0.0,bugün
3828,0.0,malca durumu iyileşmek zenginleşmek
3829,0.0,çocukluk dilinde su anlamında kullanılır
3830,0.0,meyan şerbeti
3831,0.0,üşümek
3832,0.0,böğürtlen
3833,0.0,cahil
3834,0.0,cehennemin dibi beddua
3835,0.0,sıvıların sıvılık derecesini belirten sıfat
3836,0.0,bir öküz çeşidi
3837,0.0,büyük fare
3838,0.0,rezil
3839,0.0,ciğer kebabı
3840,0.0,tahılları sapından ayıran kesici alet
3841,0.0,karşılık ceza
3842,0.0,kızartmak
3843,0.0,tırmalamak
3844,0.0,ıslak
3845,0.0,kırık cam parçası
3846,0.0,tırnak
3847,0.0,kırsal bölgelerde yetişen yabani meyvesi olan bitki
3848,0.0,türlü sulu yemeğe verilen isim
3849,0.0,güzel alımlı kız yöremizdeki abdalların kullandığı söz
3850,0.0,çizgi
3851,0.0,şımartmak
3852,0.0,güzel
3853,0.09996209943545664,aşırı
3854,0.0,arazisi olmayan köylü
3855,0.0,sakat
3856,0.0,bir kişinin karşılıklı sohbeti
3857,0.0,karşılıklı konuşmak
3858,0.0,çocukların misket oynamak yere kazdığı çukur
3859,0.0,hindi
3860,0.0,havuz
3861,0.0,civciv
3862,0.0,beraber topluca
3863,0.0,evin dış kapıdan sonra içte bulunan kapısı
3864,0.0,badem
3865,0.0,atık eşyaların biriktirilmesi
3866,0.0,gevşemek
3867,0.0,gereksiz bez parçası
3868,0.0,eski ayakkabı
3869,0.24003228439100854,kadınların su taşımak boyunlarına astıkları alet
3870,0.0,üç ayaklı askılık
3871,0.0,beceriksiz
3872,0.0,şalgam
3873,0.0,afacan
3874,0.0,bağırmak azarlamak
3875,0.0,el çırpmak
3876,0.0,ekmeğe sarılan bez bohça
3877,0.0,sadece
3878,0.0,çizme
3879,0.0,açgözlü görgüsüz
3880,0.0,banyo yapmak
3881,0.0,bir tutam
3882,0.0,süslü mecazen farklı farklı huyları olan insan
3883,0.0,büyük bidon
3884,0.0,serviste kulanılan büyük kaşık yemek kepçesi
3885,0.0,çatıdan akan suyu yönlendiren oluk
3886,0.0,gerekmez halı parçası
3887,0.0,lahmacun börek vb iç harcının fazla olma durumu
3888,0.0,kaşıntı
3889,0.0,kurdeşen
3890,0.0,ağaç kesmek kullanılan alet
3891,0.0,saz
3892,0.0,mısır
3893,0.0,koçan
3894,0.0,vallahi mi sahiden mi
3895,0.0,bakmak i̇ncelemek
3896,0.0,sokak
3897,0.0,bulgur değirmeni
3898,0.0,ayakla ezmek
3899,0.0,tekme atmak
3900,0.0,bidon
3901,0.0,topaç
3902,0.0,teyze
3903,0.0,yapış yapış
3904,0.0,i̇stenilenden fazla
3905,0.0,kapalı kalmak bunalmak
3906,0.0,yalnız kalmak
3907,0.0,üzüm
3908,0.0,merdiven korkuluğu
3909,0.0,canı sıkılmak
3910,0.0,karıştırmak elini sürmek
3911,0.0,üzüm suyu nişastadan yapılan tatlı
3912,0.0,ayakta beklemek
3913,0.0,dişleri öne çıkmak
3914,0.0,kadınların namaz kılarken başlarına bağladığı beyaz eşarp
3915,0.0,başı açık
3916,0.0,takla
3917,0.0,çamaşır kaynatmak yapılmış kazan
3918,0.0,buğdaydan yapılmış keşkek
3919,0.0,göğüs
3920,0.0,göğüs kafesinin ön yüzü
3921,0.0,gölge
3922,0.0,şaç favorisi fayil
3923,0.0,tuz koymak tahtadan yapılan kap
3924,0.0,darbuka
3925,0.0,pidenin içine yemek konulup yuvarlanmış hali
3926,0.0,hala
3927,0.0,erkek kardeş
3928,0.0,
3929,0.0,kalitesiz
3930,0.0,vakit geçirmek gönül eğlendirmek
3931,0.0,farklı duran
3932,0.0,götürmek
3933,0.0,galiba
3934,0.0,ermeni
3935,0.0,kertenkele
3936,0.0,genç kız erkek
3937,0.0,kadınlar kullanılan bir tabir
3938,0.0,esnafların bazen dükkanlarını kapatarak yaptığı piknik
3939,0.0,i̇şaretleşmek
3940,0.0,kadınlar kullanılan bir tabir
3941,0.0,evde yapılmış yufka şeklindeki ekmek
3942,0.0,ekmek yapmakta kullanılan şiş
3943,0.0,evlendirmek
3944,0.0,tarla işçisi
3945,0.0,gemici feneri
3946,0.0,pekmez yapmak üzüm tepeleyen kimse
3947,0.0,felek feleğe
3948,0.0,fenalaşmak
3949,0.0,kadın yeleği
3950,0.0,fakir
3951,0.0,zavallı
3952,0.0,ezik özgüvensiz
3953,0.0,ekini biçilmiş tarla
3954,0.0,buğdayın yaşken ateşten geçirilmiş hali mecazen aklı olgunlaşmamış kişi
3955,0.0,firikten yapılmış yöresel pilav
3956,0.0,derdin tasan bana gelsin sana bir olmasın
3957,0.0,kalabalık
3958,0.0,para kasası
3959,0.0,kasiyer
3960,0.0,kana bulanmak ölmek
3961,0.0,şişe
3962,0.0,mutfak eşyaları
3963,0.0,ev eşyası
3964,0.0,zorla
3965,0.0,kavonoz
3966,0.0,patlamış mısır
3967,0.0,i̇çine gaz konularak çalışan bir ocak
3968,0.0,keçi
3969,0.0,geçen ay
3970,0.0,yine
3971,0.0,kendisi
3972,0.0,gergef
3973,0.0,çamaşır serilen ip
3974,0.0,biraz
3975,0.0,tahtadan yapılmış büyük bıçak
3976,0.0,kemancı
3977,0.0,kaşınmak
3978,0.0,bırakmak salmak
3979,0.0,bekçi
3980,0.0,koğuş
3981,0.0,mantar
3982,0.0,güya
3983,0.0,gereksiz yere kapris yapmak
3984,0.0,gönür
3985,0.0,kısa boylu
3986,0.0,köylü
3987,0.0,üzerinde örtü olmayan yer
3988,0.0,bırakmak
3989,0.0,kuzunu kurt kapsın
3990,0.0,misket
3991,0.0,takunya
3992,0.0,yatak yorgan vb yeri
3993,0.0,bindallı
3994,0.0,bir çocuk oyunu
3995,0.0,hikaye
3996,0.0,hikmet
3997,0.0,hademe hizmetli
3998,0.0,yöreye bir koyun türü
3999,0.0,tepsi
4000,0.0,gümüşten yapılan bir tür kolye
4001,0.0,atların boynuna geçirilen boyunduruk
4002,0.0,büyük beyaz sert taşlar
4003,0.0,konuşmak
4004,0.0,gereksiz konuşma
4005,0.0,musluk
4006,0.0,takunya
4007,0.0,neresi
4008,0.0,nereden
4009,0.0,bakımsız
4010,0.0,kıldan yapılmış büyük çuval
4011,0.0,tahıl elemekte kullanılan elek
4012,0.0,aniden
4013,0.0,eğri büğrü biçimsiz
4014,0.0,marul
4015,0.0,kıskanmak
4016,0.0,tarla başlarına açılan büyük kuyu
4017,0.0,kıskanç
4018,0.0,pişirmek
4019,0.0,ev yapımında kullanılan bir tür kireç
4020,0.0,bahçe
4021,0.0,hatice
4022,0.0,i̇ncir
4023,0.0,
4024,0.0,kiler
4025,0.0,korlanmış ateş
4026,0.0,evet
4027,0.0,
4028,0.0,eke bilmiş
4029,0.0,evet
4030,0.0,bina temeli
4031,0.0,yemeğin tadının bozulması
4032,0.0,hırsız
4033,0.0,akraba
4034,0.0,yorulmak
4035,0.0,hal
4036,0.0,aile fertlerinin tümü
4037,0.0,sinirlenmek
4038,0.0,bir üzüm çeşiti
4039,0.0,git
4040,0.0,susukun
4041,0.0,susmak
4042,0.0,hüseyin
4043,0.0,i̇htiyar
4044,0.0,sipariş
4045,0.0,allah seni biliyorsa öyle yapsın
4046,0.0,gaz lambası
4047,0.0,dizantere
4048,0.0,düğmeleri kapatmak
4049,0.0,orkestra
4050,0.0,ekmek yaparken üzerine un konulan bez
4051,0.0,sivrisinek
4052,0.0,kara çarşaf
4053,0.0,süresi olmadan yapılan iş
4054,0.0,ramazan bayramında yapılan yuvarlak sert simit
4055,0.0,kalemtıraş
4056,0.0,yaşlı adam
4057,0.0,çamur balığı
4058,0.0,pekmez karın karıştırılmasıyla yapılan soğuk tatlı
4059,0.0,kanaviçe yapımında kullanılan alet
4060,0.0,çeşme
4061,0.0,hayvanları bağlamak yere çakılan kazık
4062,0.0,kahkül
4063,0.0,i̇p yumağı
4064,0.0,i̇nadına
4065,0.0,i̇çmek
4066,0.0,kızı evlendirmek
4067,0.0,toplamak biriktirmek
4068,0.0,körü körüne bilmeden
4069,0.0,köstebek
4070,0.0,i̇şe yaramaz
4071,0.0,bahane
4072,0.0,bir pide çeşidi
4073,0.0,takke
4074,0.0,kadayıf
4075,0.0,traktör römorku
4076,0.0,zeytinyağı konulup ucu ateşle yakılan alet
4077,0.0,taştan demirden yapılmış silindir alet
4078,0.0,muhammed
4079,0.0,gariban
4080,0.0,kaliteli
4081,0.0,büyük çukur
4082,0.0,mide
4083,0.0,duvarın içine yapılmış dolap
4084,0.0,sebze kasası
4085,0.0,derinliği olan kasa
4086,0.0,samanlık
4087,0.0,kırmızı mercimek
4088,0.0,merdiven basamağı
4089,0.0,tarla sulaması oluşturulan alan
4090,0.0,sürahi
4091,0.0,kamyon
4092,0.0,ucu demirli sopa
4093,0.0,suratsız
4094,0.0,çivi
4095,0.0,cimri
4096,0.0,çamur
4097,0.0,düzgün
4098,0.0,örgü şişi
4099,0.0,gömlek
4100,0.0,güzel
4101,0.0,kayısı
4102,0.0,dolma yapımında kullanılan bağırsak
4103,0.0,bozulmuş
4104,0.0,muska
4105,0.0,marangoz
4106,0.0,büyükbaş inek sürüsü
4107,0.0,sapsız bıçak
4108,0.0,zaman
4109,0.0,nice
4110,0.0,kaç para
4111,0.14126639054041265,hafif nemli yer
4112,0.0,onarmak
4113,0.0,hırsızlık yapmak
4114,0.0,abartmak
4115,0.0,florsan lamba
4116,0.0,olduğu
4117,0.0,zamana kadar
4118,0.0,davetiye
4119,0.0,ortanca
4120,0.0,korkmuş kişi
4121,0.0,birisinin konuşmasını taklit etmek
4122,0.0,özlemek
4123,0.0,tahtadan silindir şeklinde kap
4124,0.0,hayvanı atlanması yere bağlamak
4125,0.0,bir nevus balkon
4126,0.0,muhtelif eşya
4127,0.0,öteki
4128,0.0,sivrisinek ivez
4129,0.0,kantar
4130,0.0,plastik su bidonu
4131,0.0,peynir
4132,0.0,saçın ön kısmı
4133,0.0,salata
4134,0.0,tavuk kümesi
4135,0.0,bir tür tatlı
4136,0.0,kalça
4137,0.0,baca
4138,0.0,diz çöküp oturmak
4139,0.0,kedi
4140,0.0,havuç
4141,0.0,kopmuş ayrılmış
4142,0.0,kedi
4143,0.0,semiz otu
4144,0.0,bitmiş tükenmiş
4145,0.0,pasaklı bakımsız
4146,0.0,arkadaş
4147,0.0,sana
4148,0.0,tabak
4149,0.0,küçük kürek
4150,0.0,sahip
4151,0.0,gerçekten
4152,0.0,ceket
4153,0.0,piknik
4154,0.0,kalınca yapılmış ekmek
4155,0.0,sarımsak
4156,0.0,tahterevalli
